Name,Address,Longitude,Latitude
SKYWARD UNISEX SALON,"34 Governor's Rd, Ikotun 300001, IKOTUN, Nigeria, Ikotun, Lagos State",3.35809826850891,6.61600017547607
Adeola Hair Salon,"39 Olaiya St, Oshodi-Isolo 102214, Lagos, Nigeria, Lagos, Lagos State",3.33413243293762,6.55677270889282
Lot Hair Doctor,"6 Alhaji Orire St, Lagos 101241, Epe, Nigeria, Lagos, Lagos State",3.3147406578064,6.61740016937256
Abdur-raheem Comb Together,"21 Ligali Ayorinde St, Apese 106104, Lagos, Nigeria, Lagos, Lagos State",3.44108009338379,6.43014526367188
Vicente Barbing Saloon,"24 Olorunlogbon St, Anthony 105102, Ikeja, Nigeria, Lagos, Lagos State",3.33258748054504,6.62379169464111
Seths Barber's Shop,"No 6 Olamiko St, Dopemu 100273, Lagos, Nigeria, Lagos, Lagos State",3.30973052978516,6.61546802520752
Radiant Touch Beauty Saloon,"10, Orelope Street Egbeda Lagos State, Lagos, Lagos Nigeria 23401",3.29131889343262,6.5921835899353
AbbeyMattheWorks Hair Lounge,"12b Emma Abimbola Cole, Lekki Phase I, Street 106104, Lagos, Nigeria, Lagos, Lagos State",3.47672867774963,6.44261980056763
Bello Oluwaseun Salon,"6 Adegbite St, Mushin 102215, Lagos, Nigeria, Lagos, Lagos State",3.32450866699219,6.60966062545776
Hammed Hairdresser,"25, HAMMED, Ahmed Fashola St, Ijegun, Lagos, Nigeria, Lagos, Lagos State",3.30933618545532,6.62399339675903
Kadija Issa Saloon,"28 Jejelaye St, Ojo 102103, Lagos, Nigeria, Lagos, Lagos State",3.33433175086975,6.62348365783691
THE LOUD BARBERS SHOP,"19 B Rahman Adeboyejo Street, Lekki, Lagos",3.46880888938904,6.43475389480591
V.JâS Barbing & Male Grooming,"28B Admiralty Way, Lekki",3.47258639335632,6.4512095451355
D1 Barber Shop,"Fagbola St, Agege 102212, Lagos, Nigeria, Agege, Lagos State",3.31989622116089,6.63094043731689
NICE TOUCH SALON,"268 Ikotun Road, Idimu 300001, Lagos, Nigeria, Lagos, Lagos State",3.27962517738342,6.56800699234009
REAL MEN BARBERS AND TRIPLE CHIS STORES,"2 Osho-Ashafa Street, Ikorodu, Lagos",3.26608490943909,6.54222822189331
Kehinde Akanbi Salon,"4 Adam Crescent, Alimosho 102213, Lagos, Nigeria, Lagos, Lagos State",3.30083179473877,6.61153364181519
Adedotun Barbers Shop,"Opposite Post Office, Road 45 Shokunbi St, Mushin, Lagos, Nigeria, Lagos, Lagos State 100253",3.28963899612427,6.67218017578125
Destiny Barbing Salon,"Iyana Ipaja, 24 Raji Oba St, Alimosho, Lagos, Nigeria, Lagos, Lagos State",3.29526329040527,6.61133718490601
Kezo Barbing Saloon,"Off Agunbiade Street, 13 Amoo St, Agege, Lagos, Nigeria, Agege, Lagos State",3.32019829750061,6.62556171417236
REFLEX HAIRCUT,"NO. 2 OYIOLA OLAWALE STREET PAKO BUS-STOP, AKOKA YABA LOCAL GOVERNMENT, Yaba 100001, Lagos, Nigeria, Lagos, Lagos State",3.34134602546692,6.63981008529663
Sulaimon Shears,"Igando, Obadore Rd, Ikotun 102213, Lagos, Nigeria, Lagos, Lagos State",3.22540616989136,6.53829336166382
Hair Solutions Salon,"No 1, Dami Hair Solutions, Sigbnboard bus stop, Addo Road, Ajah, Lagos, Lekki",3.58226823806763,6.49293994903564
AJAZA HAIR DESIGN,"21,Gospel Crusader Street,Haruna inside Transformer B/stop, Ifako-Ijaiye 300001, Lagos, Nigeria, Lagos, Lagos State",3.33563542366028,6.64559030532837
G-bliss barbing saloon,"Badore Rd, Lambasa 106104, Lagos, Nigeria, Lagos, Lagos State",3.60628485679626,6.50751256942749
Mr Soft Barbings Salon,"Ikota Villa Estate, Rd 1, Eti-Osa, Lekki, Nigeria, Lagos, Lagos State",3.56452417373657,6.44059133529663
Emmanuel Hair Salon,"No Powerline St, Alimosho 102213, Lagos, Nigeria, Lagos, Lagos State 234",3.25501585006714,6.65481519699097
FACIAL BAR,"1A Ozumba Mbadiwe Street, V.I, LAGOS, Lagos",3.41659998893738,6.43629932403564
Hair Art Studio,"190 Awolowo Road, Ikoyi, Lagos, Lagos, Lagos",3.41164994239807,6.44437694549561
Adlines Unisex & Salon,"Shop 5 & 6, Ultima Shopping Cmplx, Opp J Close 21, Festac, Lagos, LAGOS",3.28953981399536,6.45726346969605
SONAFA SIGNATURE (BEAUTY & BARBERS SHOP),"4 Kolawole Adekunle Street, Lekki, Lagos",3.56485199928284,6.47485065460205
House of Tor-Tor,"Shop 206, Ochowas Plaza, Badore Rd, opposite Simply Delicious, Aja 100245, Lagos, Nigeria, Lagos, Lagos State",3.5947322845459,6.49979782104492
Awesome Unisex Barbers SHOP,"32 Oloke Street Ibara Opposite Fowotade guest house, Abeokuta,Ogun state,NIGERIA., Abeokuta,23401, Abeokuta, Ogun",3.34250855445862,7.11940670013428
DORIS BEAUTY LOUGE & NATURAL HAIR SALON,"25 Igbogbo Road, LAGOS, Lagos",3.50596165657043,6.59389114379883
Manspace Barbershop & CafÃ©,"101, Obafemi Awolowo Rd, Beside Nigerian Postal Service, Panseke, Abeokuta, Ogun",3.33236408233643,7.13591194152832
Jimmy Salon International Ltd,"Napex omplex,3, Farakahan Crescent, Victoria Island, Lagos, LAGOS",3.44556212425232,6.43601560592651
Saloon Dufacess,"12, Idowu Taylor Street, Victoria Island, Lagos, Lagos, Lagos",3.42705011367798,6.4332799911499
DOWNTOWN BEAUTY ACADEMY,"248A Muri Okuola Street, V.I, LAGOS, Lagos",3.27914500236511,6.55339908599854
Golden Touch,"42, Lewis Street, Lagos, Lagos, Ogun",3.31173205375671,6.60336685180664
Emporium Total Look Salon,"19, Allen Avenue, Ikeja, Lagos., Lagos, Ogun",3.26746010780334,6.44989013671875
Feelings Ochestration,"20 Palace Road, Apapa, Lagos, Lagos",3.32330989837647,6.4471697807312
UNCLE B.TAILORS NIGERIA,"Olaitan Odularu Street, Ikate",3.34237051010132,6.50262069702148
Alterations By Olaide,"18 Ajasa St, Lagos Island 900001, Lagos, Nigeria, Lagos, Lagos State 101001",3.40587329864502,6.55211019515991
LAWAL OKLAND TAILORS,"19 A Lafia Street, Okene, Kogi",3.33587431907654,6.50281667709351
Maomay Sewing Machines,"29 Abioye gbadamusi street , Musibau bus stop, Ago Palace way, Lagos,08029728552, Lagos, Lagos",3.3090500831604,6.46352434158325
"ROYAL KLASSIC KOUTURE: Bespoke tailoring/couture for men. ""Creative tailors and designers in Ojodu Berger and its environs"".","26 Ogo Oluwa St, Ojodu 100213, Berger, Ogun State, Nigeria, Lagos, Lagos State",3.40508913993835,6.552809715271
Amalgamated Tailors,"26, Ado Bayero Rd., Lagos, Lagos",3.36278009414673,6.45058012008667
TAILORS ARENA LIMITED,"2, Yemi Braimoh Street, LAGOS 104101",3.33584952354431,6.5113582611084
Jay Jay Designs & Tailors,"67 Sholanke Street Akoka, Yaba, Lagos., Lagos, Ogun",3.39582991600037,6.45306015014648
"MyjobberPlus - Nigeria Fashion Market, Tailors Hub and More","1, Akinsanya Street, Ajao Estate, Lagos,100263, Lagos, Lagos",3.34035992622376,6.44283008575439
"Ese Tafri Collections Best Men Tailors, Gorgeous Luxury Clothing / Fashion Industry in Nigeria","No 6 Ola Ayinde Street, Off Mobolaji Bank Anthony Way, Opposite ECO Bank, Toyin St, Ikeja, Nigeria, Ikeja, Lagos State",3.36261653900147,6.57382011413574
Dis&Dat Fashion,"Surulere, Lagos, Lagos, Lagos",3.40509724617004,6.54820823669434
Olatunes Stitches,"132 Itire St, Mushin 101241, Lagos, Nigeria, Lagos, Lagos State",3.35872340202332,6.51182222366333
DEMIZU TAILORS,"Ilesanmi Street, LAGOS, Lagos",3.32401442527771,6.52988052368164
"TAILORING AND APPAREL SERVICES (AT 218 IDEWU STREET, KIRIKIRI ROAD)","218, IDEWU STREET, KIRIKIRI ROAD, OLODI APAPA., OLODI-APAPA 102241, Lagos, Nigeria, Lagos, Lagos State",3.33957004547119,6.44782447814941
Cranesoft Tailor,"Techdroid Systems Ltd 4, Irewole Street, Off Agbaoku St, Opebi 101233, Ikeja, Nigeria, Ikeja, Lagos State",3.3597629070282,6.59257650375366
Atunnise clothiers,"Surulere, Lagos, Lagos State",3.3072874546051,6.46637010574341
King's Body&Fit,"34 Araromi St, Somolu, Lagos 102216, Lagos, Nigeria, Lagos, Lagos State",3.37774991989136,6.53316450119019
TAILOR-MADE,"Adeniyi Jones Lagos, 101233, Ikeja, Nigeria, Ikeja, Lagos State",3.34604096412659,6.61506700515747
HIPHE DAVIDS Chartered Tailors,"Bashiru Shittu Ave, Magodo, Lagos, Nigeria, Lagos, Lagos State",3.37283110618591,6.62227153778076
Poshqwin's Fashion,"42 Park Ln, Apapa Quays 102211, Lagos, Nigeria, Lagos, Lagos State",3.35404515266418,6.45039844512939
Magnum Stitches Africa,"Ilupeju Road, Lagos, Lagos State",3.35758233070374,6.53922176361084
Chioma Christianah,"51A Oroyinyin St, ISALE, Lagos 102273, Lagos, Nigeria, Lagos, Lagos State",3.39265322685242,6.46122884750366
KCLAN,"31C Mobolaji Bank Anthony Way, Ikeja, Nigeria Ikeja, 101233, Lagos, Nigeria, Ikeja, Lagos State",3.35702157020569,6.5876145362854
MD. Embellish,"opposite food city, 35 Ikotun - Idimu Rd, Ikotun 102213, Lagos, Nigeria, Ikotun, Lagos State",3.2741904258728,6.56259489059448
Temitope Jaiyeola,"Lawanson Bus Stop, 16 Lawanson Rd, Surulere, Lagos, Nigeria, Lagos, Lagos State",3.34668159484863,6.512038230896
Deji & Kola,"Ikeja Town Sqaure Mall, Obafemi Awolowo Way Shop F12 Ikeja, Alausa 234001, Lagos, Nigeria, Lagos, Lagos State",3.34555745124817,6.60364103317261
CleanAce Drycleaners & Launderers,"5, Ikorodu Road, Maryland, Lagos, Lagos State 2341",3.36829042434692,6.54807281494141
GRACE ADEDARA XLS FASHION DESIGNERS & SIGNATURES,"ikorodu road owode elede mile 12, Lagos, Lagos, Ogun",3.38378405570984,6.60090684890747
Mend Alterations Lagos,"Local Government, Amodu Ojikutu Street, Off Saka Tinubu St, Eti-Osa 101242, Lagos, Nigeria, Lagos, Lagos State",3.41925191879272,6.42706918716431
Busy Starrie Clothiers,"No,2 Ogun St, Allen 300001, Ikeja, Nigeria, Lagos, Lagos State",3.35182309150696,6.60209846496582
VIC HENY Nigeria Limited,"119 Nnamdi Azikwe St, Idumota 102273, Lagos, Nigeria, Lagos, Lagos State",3.38877010345459,6.45472621917725
Dallars Fashion,"2E, 4E Ligali Ayorinde St, Victoria Island 106104, Lagos, Nigeria, Lagos, Lagos State",3.44049334526062,6.43543434143066
TDA Couture,"7a Wole Ariyo St, Lekki Phase I, Lekki, Nigeria, Lagos, Lagos State",3.45872950553894,6.44589710235596
J.K AYOMIDE NIG.ENTERPRISE,"31 Idumagbo Avenue, LAGOS, Lagos",3.39405298233032,6.45951366424561
Mace Tailors,"27 Christ Ave, Lekki Phase 1 106104, Lagos, Nigeria, Lagos, Lagos State 106104",3.47622203826904,6.45454072952271
OS Benjamin Menswear,"off Prince Bode Adebowale Cres, Lekki Phase 1 106104, Lagos, Nigeria, Lagos, Lagos State",3.47908449172974,6.44253778457642
elvcombswears,"30 Bishop Oluwole St, Victoria Island 101241, Lagos, Nigeria, Lagos, Lagos State",3.41684293746948,6.42368030548096
KIMONO KOLLECTION,"18B Fola Osibo Rd, Street, Lagos, Nigeria, Lagos, Lagos State",3.47135806083679,6.4426417350769
tWIF,"Suite 5, 8 adewunmi adebimpe drive lekki, 8 Adewunmi Adebimpe Dr, Lekki Phase 1, Lagos, Nigeria, Lagos, Lagos State",3.46877217292786,6.43605613708496
By Cawbid,"5 Social Club Road, Abule Egba 101232, Lagos, Nigeria, Abule Egba, Lagos State",3.30462241172791,6.64789438247681
EKO MSME FASHION HUB COMPANY LIMITED,"Ministry Of, Industry And Co-Operatives, Alausa, Lagos",3.35657954216003,6.60961484909058
Easy Fashion Designer,"2, Sagamu Road,Itaoluwo,Ikorodu,Lagos Ikorodu, 300001, Lagos, Nigeria, Ikorodu, Lagos State",3.50395011901855,6.62120199203491
OAK EXCLUSIVE DESIGNS LTD,"Plot 55, Block 3 Fatai Idowu Arobieke Street, Lagos, Lagos",3.47684502601624,6.45655488967896
Qt Concepts,"Ikorodu Road, Ikorodu, Lagos",3.49453663825989,6.62415981292725
Dream world unisex fashion industry,"6 Sunday Fadipe St, Ifako-Ijaiye 221167, Lagos, Nigeria, Ijaiye, Lagos State",3.28020429611206,6.67510747909546
DÃ© & Fer,"La Galiote, 83310 Cogolin, France",1.64009702205658,5.3634672164917
TailoredByFada,"Abadina road, 200132, Ibadan, Oyo, Nigeria, Ibadan, Oyo State",3.90696454048157,7.45359659194946
2024 KAY EFF Olayinka Nigeria Limited,"7, Docemo Street, Lagos, Lagos",3.38866400718689,6.46189498901367
Successful Electric,"aleshe close igbogbo ikorodu igbogbo, Ikorodu, Lagos, Nigeria, Igbogbo, Lagos State",3.49453663825989,6.62415981292725
"Certified Electrician, Ajah,lekki,abraham adesanya,shangtedo,awoyaya,ikota,ogombo,ado,chevron,newroad,ikate,oniru,agungi","Abraham Adesanya Estate Ajah Shangotedo Awoyaya, Lekki, Eti-Osa, Lekki, Lagos, Nigeria, Lekki, Lagos State",3.56393361091614,6.44785070419312
Faith Electrical,"15 Kusenla Rd, Lekki Penninsula II, Lekki 106104, Lagos, Nigeria, Lagos, Lagos State",3.49081206321716,6.44406366348267
Chisco Electrical Engineering Company,"Osapa, 17 Prince Ademola Eletu Wy, Lekki Penninsula II 106104, Lekki, Nigeria, Lagos, Lagos State",3.50974416732788,6.44077396392822
Watt Electrical Technology,"Agungi Ajiran road Agungi Bus stop, Lekki - Epe Expy, Eti-Osa 104106, Lagos, Nigeria, Lagos, Lagos State",3.51629972457886,6.43812322616577
Anjolaoluwa Electrical Lightings Agency.co,"12 olutosin street katola parafa ikorodu lagos nigeria, Ikorodu, Lagos",3.56152296066284,6.64491510391235
IMERC ENERGY LIMITED,"Plot 2, Block 105, Lekki-Epe Expressway, Lagos, Ogun",3.65186500549316,6.46987819671631
"Sonak Electric, Inc.","2 Agbaoku St, Opebi, Ikeja 101233, Lagos, Nigeria, Lagos, Lagos State",3.35736608505249,6.59402704238892
Tundexlight Electrcal Engr contractors,"17 The Providence St, Maruwa 106104, Lagos, Nigeria, Lagos, Lagos State",3.46027016639709,6.43190765380859
ENGRIYKE. ELECTRICAL WORKS,"No 2 SALVATION ROAD OPEBI IKEJA, LAGOS IKEJA, 100001, Lagos, Nigeria, Ikeja, Lagos State",3.36168813705444,6.58962392807007
El-Harcon Limited,"45 Opebi Rd, Opebi 300001, Ikeja, Nigeria, Ikeja, Lagos State 300001",3.35536289215088,6.59552478790283
General Electric Nigeria Limited,"11C Agodogbo Avenue, Parkview, Ikoyi Lagos., LAGOS",3.43676447868347,6.46247434616089
Fabraz Electrical & Technical Services,"No Allen Avenue, Lagos, Lagos State",3.3543848991394,6.60313606262207
Ronnie electrician,"Owutu ikd, 7 Imodi Ijasi St, Ikorodu 234101, Ikorodu, Nigeria, Ikorodu, Lagos State",3.38676333427429,6.53939342498779
QUAINT POWER INFRASTRUCTURE LIMITED,"17b, Emmanuel Abimbola Cole Street, Lekki Phase1, Lagos, Ogun",3.48098993301392,6.44359016418457
Yolawa Electrical works,"136 Awolowo Rd, Ikoyi 110001, Lagos, Nigeria, Lagos, Lagos State",3.41962456703186,6.44225168228149
DE PRINCE ELECTRICAL CO.,"Ikoyi Dolphin Estate, 15 Awori Rd, Ikoyi 101222, Lagos, Nigeria, Lagos, Lagos State",3.41269683837891,6.45713043212891
Lawrence Energy Services Limited,"79 Opebi Road, Ikeja, Lagos State",3.36050009727478,6.59039306640625
Ayelaba Electrical and Mechanical Engineering Service,"Saka Street, Lagos, Lagos",3.34594988822937,6.53192186355591
NEON ELECTRIC POWER LIMITED,"58, Femi Ayantuga Street, Lagos, Lagos",3.35874199867249,6.53464078903198
Infinity Electrical Services,"1 Odunlade St, Somolu 102216, Lagos, Nigeria, Lagos, Lagos State",3.37598276138306,6.53571462631226
B.k Electrical installation work,"66 Adebola St, off Adeniran Ogunsanya, Surulere, Lagos 101283, Lagos, Nigeria",3.35728049278259,6.49435615539551
KANDELITE ENG CO LTD,"6/8, Kayode Street, off Oloto Ring Road, Lagos State, Lagos",3.36400008201599,6.53244018554688
ARREVA WORLDWIDE LIMITED,"1, Sunmola Street, Lagos, Lagos",3.36486291885376,6.5467848777771
Remeno Systems Ltd,"10 Coker Road, Lagos, Lagos State",3.36197304725647,6.54697704315186
HITECH ELECTRO MECHANICAL COMPANY LIMITED,"11 Little Road, Lagos, Lagos 1012012",3.37674999237061,6.51046705245972
THREE E. ENERGY LIMITED,"Plot 1221, Ahmadu Bello Way, Victoria Island, Lagos",3.3609778881073,6.51490688323975
Elektrint (Nig.) Ltd,"Plot 11 Gbagada Indl. Estate,Gbagada-Oworonshoki Exp-Way, LAGOS",3.36832308769226,6.51110935211182
Bairstows Energy Limited (0700Inverters),"Anthony 105102, Ikeja, Nigeria, Ikeja, Lagos State",3.36755728721619,6.55932188034058
WC NIG LTD,"12 Taiwo Street, Lagos, Lagos State",3.3302435874939,6.51957273483276
ZAAPTRON LIMITED,"3, Aderibigbe Street, Lagos, Ogun",3.34600210189819,6.50411796569824
CCL,"73, Oshodi Street, Oshodi, Lagos",3.34134292602539,6.55658006668091
ARIES,"2, Dalgo Drive, Awuse Estate, LAGOS, Oyo 100281",3.34144139289856,6.53280019760132
SCANPOWER LIMITED,"12, Obanikoro Street, Lagos, Lagos",3.36930394172668,6.54792499542236
ISOLO POWER GENERATION LIMITED,"110/114, Apapa Oshodi Expressway, Lagos, Lagos",3.34267997741699,6.55629014968872
SYSTEMS INTELLIGENZ,"35B Shittu Animashaun Street, LAGOS, Lagos",3.38347816467285,6.54474639892578
Quintus Projects Ltd,"20 Agberinstreet, Oworoshoki, 101001, Lagos, Nigeria, Lagos, Lagos State 101001",3.39921975135803,6.55695533752441
Rotary Engineering Nigeria Ltd.,"6 Karimu Ikotun St., Victoria Island Lagos, Lagos, Lagos",3.38138508796692,6.50442600250244
Latson Azeez Technical Supply Company Ltd.,"Plot 10 Onipetesi Ind. Est., Mangoro Bus-stop, Agege Lagos, LAGOS",3.36226081848145,6.52388000488281
Ani-one electrical enterprises,"24B Isaac okommor street ogudu Lagos 63 Agboyi Road,Alapere Ketu Head office: 24b Isaac okommor street ogudu ,Lagos ,Nigeria Kosofe local government lagos, Lagos, Nigeria, Lagos, Lagos State",3.39052677154541,6.57500076293945
DISL,"18A Cooper Road, LAGOS, Lagos 106104",3.36173462867737,6.54921531677246
LFTZ MAYOK ENGINEERING LTD,"16/18, Alufa Aminu Street, Lagos, Lagos",3.37019991874695,6.54445600509644
CHRONICLES INTEGRATED SERVICES LIMITED,"8 Ajayi Street, Maryland, Lagos, Ogun",3.37676000595093,6.57036018371582
Lord mart Nigeria Ltd.,"9A Karimu Ikotun St., Victoria Island Lagos., Lagos, Lagos",3.38138508796692,6.50442600250244
Mic Bab Nig.Ltd,"9 ILUDUN STREET' AMUKOKO APAPA LAGOS NIGERIA., Lagos, Lagos",3.39505195617676,6.54901218414307
DC CONTROL LIMITED,"350/360 Ikoro Suite Bc12, LAGOS",3.36682939529419,6.56735181808472
SOLOGENTLE ELECTRICAL WORKS Â®,"22 Akinola St, Bariga, Lagos, Nigeria, Lagos, Lagos State",3.38783955574036,6.5387544631958
EGBIN,"Egbin Power Station, LAGOS, Lagos",3.3866229057312,6.53572988510132
GOtech electrical engineering,"Yaba Local government, 75 Queen street alogomeji sabo yaba, Yaba, Lagos, Nigeria, Lagos, Lagos State",3.3817834854126,6.49078226089478
Transez Nigeria Limited,"Chief Sunday Ogunyade Street 5, Lagos, On 100234",3.39091897010803,6.54788494110107
ENGINEERING & TECHNICAL COMPANY LIMITED,"14 Creek Road, Lagos, Lagos",3.38381099700928,6.53524017333984
STARSIGHT POWER UTILITY LIMITED,"9 Ondo Street, Ikoyi, Lagos",3.42837595939636,6.46347570419312
Eletrik Planet Limited,"17 Basheer Augusto St, Surulere 101241, Lagos, Nigeria, Lagos, Lagos State",3.3589391708374,6.49052715301514
3Akt Communication And Security System,"Arab Rd, Abule ijesha 101245, Lagos, Nigeria, Lagos, Lagos State",3.37939453125,6.52364349365234
EASTMAN POWER SOLUTIONS LIMITED,"Carter street, LAGOS, Lagos",3.38332509994507,6.49122476577759
BFJX General Contract,"New Makoko, Sabo, 24 Falodu St, Lagos Mainland 101245, Lagos, Nigeria, Lagos, Lagos State",3.38671398162842,6.50162649154663
EAI ENGINEERING SERVICES LIMITED,"12 Oweh Street, Lagos, Lagos",3.37069606781006,6.5217170715332
BATUL ELECTRIC ENERGY LTD,"Lekki Phase1 Omorinre Johnson street, Lekki, Lagos",3.39581036567688,6.45300769805908
Bashiru Plumbing & Electrical Engineering Services,"Lagos 82, GLOVER STREET EBUTE-METTA LAGOS Nigeria, Lagos,100001, Lagos, Lagos",3.39722681045532,6.45205116271973
Leventis Power Systems,"8 Ijora Causeway, Ijora, Ijora Lagos., Lagos, Lagos",3.37073802947998,6.46897697448731
KENILY SERVICES LIMITED,"911 Sunday Ogunyade Street, Gbagada, Lagos",3.38989591598511,6.54754257202148
GODSPOWER ELECTRICAL,"1 Chief Natufe Street, Iganmu 101241, Lagos, Nigeria, Lagos, Lagos State",3.34623265266418,6.48736572265625
BOAB ENGINEERING SERVICES LIMITED,"17 Little Road, Yaba, Lagos",3.38151931762695,6.49141263961792
TESLA,"10A Fatai Anjorin Street, LAGOS, Lagos",3.3824200630188,6.54569005966187
Niyibram Communication Servicers,"NO 35 TURNER STREET MOSAFEJO AMUKOKO APAPA LAGOS STATE NIGERIA, Lagos, Lagos",3.38619995117188,6.51218986511231
Bodge Limited,"64 Falolu Rd, Surulere, Lagos 101241, Lagos, Nigeria, Lagos, Lagos State",3.35406541824341,6.50818204879761
FEGMATECH COMMUNICATIONS LTD,"94 Shyllon Street, Lagos, Lagos",3.36505508422852,6.53958511352539
Kontri Limited,"17, Association Avenue, Ilupeju, Lagos",3.36324167251587,6.54781723022461
Mane Ltd.,"Plot 5 Block K, Oshodi Expressway Opp African Concord,, LAGOS",3.34339904785156,6.51250791549683
URBANELECTRICFIX CONSTRUCTION POWER ENGINEERING ENTREPRISE,"2 Basheer Augusto Street, LAGOS, Lagos",3.36005687713623,6.4898362159729
Power Systems Techno. Ltd,"148/150. Bode Thomas Street, Eric Manuel Bus Stop, Lagos",3.35442709922791,6.49013900756836
Dtech Nigeria limited,"10 temidere street, Oko-Oba Rd, Agege, Lagos, Nigeria, Lagos, Lagos State",3.34144258499146,6.51062536239624
Lightietech Limited,"4a Abule Nla Rd, Ebute Metta 100211, Lagos, Nigeria, Lagos, Lagos State",3.37004399299622,6.48490333557129
Rewinding & Technical Services Ltd,"2/3 Eric Moore Rd., Iganmu Lagos., Lagos, Lagos",3.35534000396729,6.48648500442505
Mayoks Integrated Engineering Services,"15 Makurdi Street, off Ojoniyun Street, Lagos, Lagos 101211",3.37419700622559,6.48841619491577
AETI POWER SYSTEMS AND CONTROLS LIMITED,"Bode Thomas Street, Surulere, Lagos",3.35443544387817,6.49011516571045
SCHNEIDER ELECTRIC,"3A Cocoa Industrial Road, LAGOS, Lagos 101233",3.32430744171143,6.44611263275147
ADISCO NIGERIA ENTERPRISES LIMITED,"79, Sari-Iganmu Road, Lagos, Lagos",3.34598898887634,6.47763395309448
WELBECK ELECTRICITY DISTRIBUTION LIMITED,"Plot 9 Gabriel Olusanya Street, Lagos, Lagos",3.30069804191589,6.5366849899292
GRACEAFRIC ENGINEERING NIG LTD,"44 Godwin Omoruo Way, Isolo, Lagos",3.32504200935364,6.52125835418701
SAFEWEST ELECTRICALSERVICES,"No. 7 Oriyomi street ikeja Second Floor IKEJA LGA, 100212, Lagos, Nigeria, Lagos, Lagos State",3.34630584716797,6.5963249206543
Stepheria Electrical/ Plumbing Limited,"29 Jamiu Eletu St, Awoyaya 105101, Lagos, Nigeria, Dongo, Lagos State",3.30627369880676,6.49475860595703
BABO Smart Solar system,"20 Atiba Osborne St, Mende 100011, Lagos, Nigeria, Lagos, Lagos State",3.37474203109741,6.57168960571289
Mane Limited,"Plot 4, Block K, Apapa Oshodi Expressway, Lagos, Lagos, Lagos",3.32565069198608,6.48735427856445
JPC SAT COMMS,"Ago- Owu St, Fadeyi 102215, Lagos, Nigeria, Lagos, Lagos State",3.34236216545105,6.5761284828186
SKEIN NIGERIA LIMITED,"2 Amosu Street Boda, Lagos, Lagos",3.35108995437622,6.48803997039795
E. O. A Technical Works,"18 Aina Rd, Oshodi-Isolo, Lagos 102214, Lagos, Nigeria, Lagos, Lagos State",3.32280611991882,6.52605152130127
MOJEC METER COMPANY,"244-246, Oshodi-Apapa, Expressway, LAGOS, Lagos 100001",3.32567000389099,6.48733997344971
RIGGER VICNK LIMITED,"16 Rafiu Shittu Street, Lagos, Lagos",3.32507991790772,6.50137996673584
EKEDP,"24/25 Marina Road, LAGOS, Lagos",3.38295102119446,6.45524311065674
BOT ENGINEERING CO LTD,"435/437 Herbert Macaulay Street, Lagos, Lagos",3.38662004470825,6.48143005371094
GENESIS ENERGY HOLDING,"Plot 9, Layi Ajayi Bembe Street, LAGOS, Lagos",3.38984799385071,6.46179914474487
TNL,"45A, Campbell Street, Lagos, Lagos",3.39314889907837,6.45187616348267
A-N Nnamani Enterprises Co. Ltd.,"Block 19, 35 Ojo Alaba International Market, Lagos State, Lagos",3.41507649421692,6.45699119567871
TOPDEL ENGINEERING LIMITED,"35A, Adebayo Doherty Street, Lekki",3.46411633491516,6.44216442108154
BID-PO,"Plot 27B, Block 68 Bisola Durosinmi-Etti Drive, LAGOS",3.47457432746887,6.43707180023193
AITEO,"1 Admiralty way,, Lekki, Lagos 105102",3.46174478530884,6.44688415527344
CHRISTOJAS NIGERIA LIMITED,"No 5, Emma Abimbola Street, LAGOS, Lagos 234001",3.47369337081909,6.44263029098511
ACCELERATED COMPACT ENERGY SOLUTIONS LIMITED,"24b Babatunde Anjous Street Off Admiralty Way, Lagos, Lagos",3.45536494255066,6.43639516830444
STRATAGEM ENERGY MANAGEMENT LIMITED,"NIGERIA, Lagos, Lagos",3.44272494316101,6.45934295654297
CBC,"CBC Towers 10/11 Olubunmi Owa Street, LAGOS, Lagos 105102",3.47103500366211,6.44766521453857
RICH KAY INVESTMENT SERVICES LIMITED,"Block 3 Flat 2 Sotubo Estate, Ogun State 220101",3.45594382286072,6.43934297561646
PETROFAC ENERGY SERVICES NIGERIA LIMITED,"Muri Okunola Street, Plot. 252E, Lagos, Lagos",3.44158697128296,6.4343409538269
PRIVIDA,"Lekki Phase I 7, TF Kuboye Street, LAGOS, Lagos",3.45998001098633,6.43483018875122
Fredd Ogbe Electrical Works,"13/14, Karimu Kotun Street, Victoria Island, Lagos., Lagos, Lagos",3.42563009262085,6.42899990081787
CRESTFLOW ENERGY LTD,"B1, Silicone Estate, Admiralty Home, Tourism Road, LAGOS",3.4701099395752,6.44904565811157
KLARTEK NIGERIA LIMITED,"19 Adeola Hopewell Street, Victoria Island, Lagos",3.42649507522583,6.43758296966553
EnergyAfric,"39 Alfred Rewane Road, Lagos, Lagos State",3.42978096008301,6.45138692855835
METRIX,"PLOT 323 Akin Ogunlewe Rd, Victoria Island 106104, Lagos, Nigeria, Lagos, Lagos State",3.43771743774414,6.42594528198242
Benel Energy Resources,"Plot 6b, Olajide George Street, Lekki Phase 1, Lagos 105102",3.46142530441284,6.44576072692871
Halliburton Energy Services Nig. Ltd.,"Plot 90, Ajose Adeogun Street, LAGOS, Lagos 101241",3.43755698204041,6.43089008331299
